sentiment,tweet_id,date,flag,user,content
4,1971008364,Sat May 30 05:56:43 PDT 2009,NO_QUERY,NiicoleM,"['paramore', 'rock', 'anna', 'em', 'live', 'yelyahwilliams', 'awesome']"
0,2000450498,Mon Jun 01 22:08:37 PDT 2009,NO_QUERY,Alexyish,"['orangestoapples', 'check', 'requirements', 'sure', 'computer', 'handle', 'aim', 'game', 'space', 'hog', 'hope', 'lawton']"
0,1981993120,Sun May 31 10:18:34 PDT 2009,NO_QUERY,cahldas,[]
0,2199333251,Tue Jun 16 17:21:04 PDT 2009,NO_QUERY,cheeseache,"['bad', 'news', 'engineer', 'work', 'liverpool', 'man', 'line', 'mean', 'bin', 'disperse', 'able', 'faster']"
4,2072281833,Sun Jun 07 20:43:45 PDT 2009,NO_QUERY,mhamann,"['arrive', 'forest', 'glen', 'early', 'start', 'week', 'work', 'ff']"
4,2052229952,Sat Jun 06 00:03:20 PDT 2009,NO_QUERY,joesus,"['jessicajayyy', 'know', 'prepare', 'midnight', 'snack', 'course', 'give', 'need', 'midnight', 'delight']"
4,2067941766,Sun Jun 07 13:13:25 PDT 2009,NO_QUERY,TFrank1973,"['kirstiealley', 'creep', 'follow', 'crack', 'bow']"
0,2039881768,Thu Jun 04 23:02:56 PDT 2009,NO_QUERY,big_gigante,"['yeah', 'happen', 'million', 'years', 'team', 'chance', 'time']"
0,2285819602,Mon Jun 22 15:37:24 PDT 2009,NO_QUERY,shillin_killin,"['crystalface', 'wazzza', 'wrong', 'daddy']"
0,1971513646,Sat May 30 07:17:02 PDT 2009,NO_QUERY,mikastar94,"['aunt', 'park', 'stay', 'family', 'leave']"
4,2186361736,Mon Jun 15 18:43:49 PDT 2009,NO_QUERY,wiggity_yak,"['come', 'stampede']"
0,1960148191,Fri May 29 07:30:04 PDT 2009,NO_QUERY,michaelequigg,"['inotherwordsc', 'reheadaches', 'wife', 'situation', 'finally', 'decide', 'bed']"
4,1956756676,Thu May 28 22:36:42 PDT 2009,NO_QUERY,jorgie_17,"['okay', 'cool']"
0,1833839002,Mon May 18 00:38:25 PDT 2009,NO_QUERY,merakirari,"['feel', 'sadder', 'drop', 'piece', 'candy', 'sick', 'buy', 'feel', 'better', 'drop']"
0,2060772730,Sat Jun 06 19:33:01 PDT 2009,NO_QUERY,PeterLukasJr,"['sashakane', 'reject', 'clot']"
4,1835232447,Mon May 18 05:29:29 PDT 2009,NO_QUERY,VeraaCorruptedx,"['kathrynmcfly', 'oooh', 'good', 'choice', 'anna', 'recommend', 'hata']"
0,2214101910,Wed Jun 17 16:16:09 PDT 2009,NO_QUERY,jimhillhouse,['tune']
0,2182830113,Mon Jun 15 13:41:29 PDT 2009,NO_QUERY,ambersturgis,"['neck', 'close']"
0,2300185437,Tue Jun 23 13:50:11 PDT 2009,NO_QUERY,VoiceofCritics,"['iamdjransum', 'know', 'u', 'tonight', 'keep', 'tuesday', 'sundays', 'feel', 'better', 'headache', 'right']"
4,1981851637,Sun May 31 10:01:22 PDT 2009,NO_QUERY,yourbadhabit,"['httptwitpiccomcbh', 'enjoy', 'apples']"
4,1556168197,Sat Apr 18 21:52:17 PDT 2009,NO_QUERY,Darzys,"['tinaangel', 'hey']"
4,2052883909,Sat Jun 06 02:24:11 PDT 2009,NO_QUERY,SWEETkerosene,"['emmilene', 'yeah']"
4,2003814840,Tue Jun 02 07:11:37 PDT 2009,NO_QUERY,SBygrave,"['zeenatx', 'try', 'millions', 'enter', 'competition', 'capital', 'webster', 'wonnnn', 'eeeeeek']"
4,1982433924,Sun May 31 11:12:00 PDT 2009,NO_QUERY,ilikecandy,"['homework', 'natalia', 'later', 'tiller', 'come', 'merryweather']"
4,1980128927,Sun May 31 05:47:12 PDT 2009,NO_QUERY,robertk328,"['kimberlyfaye', 'thank']"
0,2245341653,Fri Jun 19 15:59:57 PDT 2009,NO_QUERY,monkeyknopfler,"['nosugarslewis', 'nice', 'follow', 'van', 'london', 'supply', 'sofas', 'choose', 'cartoon', 'badge', 'log', 'pick', 'drive']"
4,1956277054,Thu May 28 21:32:20 PDT 2009,NO_QUERY,christincookMUA,"['leave', 'texas', 'sad', 'leave', 'excite', 'work', 'excite', 'things', 'calendar', 'weeks']"
0,2175469448,Mon Jun 15 01:04:28 PDT 2009,NO_QUERY,reinoutsmit,['home']
4,2063431844,Sun Jun 07 02:38:00 PDT 2009,NO_QUERY,Jinjirrie,"['pamrosengren', 'midday', 'ms', 'ill', 'try', 'bite', 'things', 'bite', 'odd', 'people', 'pop', 'amp', 'stuff']"
4,1977133993,Sat May 30 20:11:04 PDT 2009,NO_QUERY,mw20iscrushin,"['congratulations', 'jonathan', 'lee', 'steed', 'win', 'feature']"
4,1825221891,Sun May 17 04:51:55 PDT 2009,NO_QUERY,curvyclaudia,"['bornrandy', 'wish', 'local', 'tunnel', 'think', 'way', 'noah', 'quotspecial', 'needsquot', 'give', 'warn']"
4,2072110696,Sun Jun 07 20:25:12 PDT 2009,NO_QUERY,travislatrine,"['rent', 'rent']"
4,2063115351,Sun Jun 07 01:25:33 PDT 2009,NO_QUERY,pingpongpanda,"['kantashi', 'avoid', 'idea', 'sundays', 'cost', 'kiss', 'amp', 'irritate', 'parent', 'cafe', 'meatballs']"
4,1965484000,Fri May 29 16:00:11 PDT 2009,NO_QUERY,iamalexabuckley,"['gerard', 'name', 'baby', 'vagina', 'lee', 'way']"
4,2001975064,Tue Jun 02 02:43:13 PDT 2009,NO_QUERY,xinuguru,"['burn', 'lucky', 'burn', 'wait', 'clean', 'home', 'ill']"
4,1989691889,Mon Jun 01 02:27:56 PDT 2009,NO_QUERY,CelestialBeard,"['tahiriqbal', 'www', 'thank']"
0,2196852547,Tue Jun 16 13:00:58 PDT 2009,NO_QUERY,mackee,"['kinagrannis', 'check', 'email']"
4,2051295915,Fri Jun 05 21:32:46 PDT 2009,NO_QUERY,honganhkhoa,"['power', 'office', 'work']"
4,1966321274,Fri May 29 17:33:04 PDT 2009,NO_QUERY,Sheraleen,"['angleeyes', 'old', 'kiss']"
0,2001662610,Tue Jun 02 01:38:26 PDT 2009,NO_QUERY,brinshannara,"['notorioustori', 'awwwwwww', 'poor', 'thing', 'wait', 'forever', 'girl', 'limbo', 'dont', 'bolivia']"
0,2045524968,Fri Jun 05 10:51:12 PDT 2009,NO_QUERY,NADMEVENTS,"['jackiejewel', 'awwwww', 'ill', 'butterfly', 'circle', 'u', 'boy', 'take', 'right', 'hand', 'floor']"
0,1965689125,Fri May 29 16:21:53 PDT 2009,NO_QUERY,Roxie22,['murder']
4,1993123591,Mon Jun 01 09:52:12 PDT 2009,NO_QUERY,mostleyharmless,"['mcprojectisrael', 'sup', 'quottoniwartsquot', 'couture', 'small', 'world', 'want', 'know', 'go', 'project']"
4,1679144153,Sat May 02 08:38:31 PDT 2009,NO_QUERY,nailzee,"['mileycyrus', 'congress', 'beautiful', 'people', 'world', 'people', 'magazine']"
0,2264979007,Sun Jun 21 05:28:17 PDT 2009,NO_QUERY,fixxatedstar,"['hate', 'need', 'stop']"
4,2061652540,Sat Jun 06 21:19:13 PDT 2009,NO_QUERY,niecy55,"['ok', 'write', 'session', 'today', 'write', 'verse', 'song', 'ease', 'thank', 'god', 'god', 'good']"
4,1991034598,Mon Jun 01 06:16:16 PDT 2009,NO_QUERY,JPLeather,"['etherealtype', 'httpbitlydvo', 'geese', 'fairly', 'good', 'day', 'thunderstorms']"
0,1760067136,Sun May 10 20:35:21 PDT 2009,NO_QUERY,ashleymiranda1,"['soon', 'keep', 'tell', 'donna', 'early', 'night', 'wish', 'naked', 'instead']"
0,2000950242,Mon Jun 01 23:24:36 PDT 2009,NO_QUERY,AlyshiaSheree,"['clearly', 'ac', 'work', 'hot', 'make', 'irritable', 'aaaahhhhhh']"
4,1985150928,Sun May 31 16:32:05 PDT 2009,NO_QUERY,spyonpea,"['gentle', 'oh']"
0,2242413317,Fri Jun 19 12:09:36 PDT 2009,NO_QUERY,thelovelymsdoe,"['fuck', 'seriously', 'like', 'french', 'dont', 'thing', 'lose', 'teeth', 'mouse', 'bow', 'dont']"
0,1559249909,Sun Apr 19 10:39:18 PDT 2009,NO_QUERY,callumthomas,"['hop', 'work', 'placement', 'apply', 'school', 'tomorrow', 'great']"
0,2247889010,Fri Jun 19 19:46:47 PDT 2009,NO_QUERY,ruebluestar192,"['xstopthtx', 'today', 'oh', 'tree', 'ffucxkng', 'green']"
4,2049652780,Fri Jun 05 17:15:27 PDT 2009,NO_QUERY,mp3mad,"['followfriday', 'rachelcaine', 'goddess', 'mortals', 'genius', 'writer', 'book', 'amp', 'sweets', 'treasure', 'love']"
4,2057835942,Sat Jun 06 13:45:13 PDT 2009,NO_QUERY,slrobe9,"['hanover', 'tonight', 'boyfraaanddd']"
4,1956914731,Thu May 28 23:01:05 PDT 2009,NO_QUERY,graemeboreham,"['calibelle', 'case', 'wonder', 'shirt', 'guy']"
0,2227426764,Thu Jun 18 13:10:55 PDT 2009,NO_QUERY,Adamhermie,"['stress', 'donna', 'play', 'aim', 'maybe', 'watch']"
4,1554401276,Sat Apr 18 16:53:51 PDT 2009,NO_QUERY,whitsundays,"['dianawyatt', 'cheek', 'nowlol']"
0,1963155739,Fri May 29 12:17:20 PDT 2009,NO_QUERY,JosLuvzKevinJay,"['wish', 'schoolboy', 'sadly', 'like', 'month', 'leave']"
0,2325657541,Thu Jun 25 05:50:50 PDT 2009,NO_QUERY,JRB777,"['want', 'run', 'tomorrow', 'predict', 'rain', 'mean', 'donna', 'look', 'like', 'people']"
4,2056805598,Sat Jun 06 11:49:43 PDT 2009,NO_QUERY,katherinelee22,"['love', 'tar', 'heel', 'beat', 'pirate', 'heel']"
4,1694686736,Mon May 04 03:43:13 PDT 2009,NO_QUERY,lisabug84,"['mommyofgirls', 'miss', 'settle', 'weeks', 'congress', 'house']"
0,1997479581,Mon Jun 01 16:55:28 PDT 2009,NO_QUERY,u2angel,"['idiot', 'totally', 'forget', 'tape', 'harper', 'island', 'sunday', 'night']"
0,1881609690,Fri May 22 05:07:08 PDT 2009,NO_QUERY,Koko4min,"['discover', 'amethyst', 'colour', 'depression', 'glass', 'bad', 'bad', 'bank', 'account']"
0,2323084638,Wed Jun 24 23:52:44 PDT 2009,NO_QUERY,rach_e,"['nasty', 'experience', 'x', 'brompton', 'way', 'station']"
0,1963734385,Fri May 29 13:10:05 PDT 2009,NO_QUERY,jessikawesson,"['www', 'bless', 'chance']"
4,1982666756,Sun May 31 11:39:51 PDT 2009,NO_QUERY,LizzieAshley_x3,"['wait', 'prefer', 'spell', 'kalb', 'call', 'ally', 'think', 'like', 'ally']"
4,1753616287,Sun May 10 02:32:19 PDT 2009,NO_QUERY,moopf,"['kiss', 'derbyshire', 'school', 'string', 'concert', 'buxton', 'opera', 'house', 'today', 'excite']"
0,1975191768,Sat May 30 14:38:23 PDT 2009,NO_QUERY,jlynnieeeCC,"['go', 'deep', 'end', 'twitcastrophe']"
4,1677580146,Sat May 02 02:51:22 PDT 2009,NO_QUERY,jenny050085,"['dinner', 'family']"
0,2179824950,Mon Jun 15 09:38:07 PDT 2009,NO_QUERY,puente6969,"['awesomeann', 'anna', 'know']"
4,1980177101,Sun May 31 05:57:04 PDT 2009,NO_QUERY,ChelseaFreemanx,"['xtashacanningx', 'obey', 'dovey', 'x']"
0,2225809784,Thu Jun 18 11:10:28 PDT 2009,NO_QUERY,mooseymoose29,"['realmattdamon', 'notice', 'radioactive', 'man', 'twitter', 'slow', 'phone', 'today']"
0,1982015309,Sun May 31 10:21:17 PDT 2009,NO_QUERY,Boilersfan1,"['fun', 'show', 'phone', 'people']"
0,1975984380,Sat May 30 16:20:07 PDT 2009,NO_QUERY,anidontknowgirl,"['say', 'diversity', 'summer', 'donna', 'worst', 'go', 'away', 'people', 'hardly']"
4,2063031960,Sun Jun 07 01:07:43 PDT 2009,NO_QUERY,ayumi_rollan,"['buy', 'new', 'book', 'call', 'lucky', 'bore']"
4,2052913809,Sat Jun 06 02:31:27 PDT 2009,NO_QUERY,fgka,"['time', 'train', 'today', 'box', 'day']"
4,1563865945,Mon Apr 20 00:37:41 PDT 2009,NO_QUERY,_shanelle_,"['tommcfly', 'die', 'hard', 'transformer', 'omigosh', 'tour', 'start', 'tomorrow', 'go', 'stupid', 'kilometre', 'fun']"
0,1680164867,Sat May 02 11:03:04 PDT 2009,NO_QUERY,louise_hendy,"['calvinharris', 'sorry', 'gig', 'tonight', 'sell', 'ticket']"
4,1970376323,Sat May 30 03:36:57 PDT 2009,NO_QUERY,steve_parkes,"['wootube', 'test', 'buy', 'car', 'hoop', 'dick', 'strawbridges', 'probably', 'close']"
4,1685446968,Sun May 03 00:25:51 PDT 2009,NO_QUERY,RobbieRizzle,"['cereal', 'sound', 'good']"
0,2200592234,Tue Jun 16 19:06:30 PDT 2009,NO_QUERY,melliemel84,"['greedygeniuss', 'miss', 'flight', 'big', 'sorry']"
4,1557137371,Sun Apr 19 02:13:32 PDT 2009,NO_QUERY,icedsoul,"['good', 'morning']"
4,2063960360,Sun Jun 07 04:44:16 PDT 2009,NO_QUERY,bengrubb,['good']
4,1978620469,Sat May 30 23:55:44 PDT 2009,NO_QUERY,LaverneLOVE,"['dear', 'dwighthoward', 'necolebitchie', 'huge', 'crush', 'u']"
4,1965409912,Fri May 29 15:52:18 PDT 2009,NO_QUERY,emogirl411,"['j', 'read', 'em', 'like']"
4,1958104482,Fri May 29 02:40:34 PDT 2009,NO_QUERY,neogeo5185,"['gabbilove', 'good', 'talk', 'thank', 'ear']"
4,2190091941,Tue Jun 16 01:44:39 PDT 2009,NO_QUERY,zenobiia,"['days', 'work', 'celebrate', 'midsummer', 'yes']"
4,1572961588,Mon Apr 20 23:10:53 PDT 2009,NO_QUERY,Saralee04,"['sure', 'twitter', 'find', 'people', 'meet', 'people', 'followers', 'mmm', 'find', 'easy']"
0,1999890504,Mon Jun 01 21:00:36 PDT 2009,NO_QUERY,aqisnotana,"['hungry', 'smallish', 'eat', 'house']"
0,2253937633,Sat Jun 20 08:58:45 PDT 2009,NO_QUERY,MaximOverdijk,"['work', 'headache', 'dynamic', 'tonight']"
4,1990591387,Mon Jun 01 05:16:06 PDT 2009,NO_QUERY,CrystalChenn,"['awesome', 'day', 'today', 'yeah']"
0,2325035829,Thu Jun 25 04:37:25 PDT 2009,NO_QUERY,kilbourne28,"['bad', 'bad', 'work', 'itch', 'rid', 'place']"
0,2070823825,Sun Jun 07 18:21:32 PDT 2009,NO_QUERY,kick_back_80s,"['joaniemaloney', 'know', 'right', 'bill']"
0,2248788796,Fri Jun 19 21:11:08 PDT 2009,NO_QUERY,OKE_Menachem,"['love', 'let', 'hair', 'friday', 'fun', 'laugh', 'play', 'bite', 'plus', 'corps']"
4,1880007217,Thu May 21 23:48:38 PDT 2009,NO_QUERY,lollipop26,"['laurenmcartney', 'thank', 'god', 'fast', 'forward', 'hata']"
4,2001518163,Tue Jun 02 01:08:56 PDT 2009,NO_QUERY,fridenstrom,"['faithgoddess', 'vewy']"
0,2178076830,Mon Jun 15 07:09:36 PDT 2009,NO_QUERY,bluface,"['therealjordin', 'morning', 'yeah', 'meet', 'suck']"
0,1988724660,Sun May 31 23:11:29 PDT 2009,NO_QUERY,dajbelshaw,"['like', 'wristband', 'die', 'screen', 'map', 'recognise', 'show', 'screen']"
0,2282194433,Mon Jun 22 11:03:38 PDT 2009,NO_QUERY,LionBeauty,"['busy', 'day', 'work', 'work', 'need', 'find', 'check', 'car']"
0,2254464433,Sat Jun 20 09:47:21 PDT 2009,NO_QUERY,tonyatea,"['marabellers', 'okayokayrub', 'sit', 'cold', 'amp', 'rain']"
0,2247151628,Fri Jun 19 18:40:01 PDT 2009,NO_QUERY,vbjb123,"['pushplaycj', 'suck', 'ohampim', 'glad', 'hear', 'dream', 'flame', 'night', 'yeah', 'girl', 'friend', 'u', 'talk', 'cell']"
0,2241456301,Fri Jun 19 10:58:29 PDT 2009,NO_QUERY,C_Michelle,"['usual', 'des', 'text', 'u', 'mobile', 'return', 'damn']"
4,2177859997,Mon Jun 15 06:49:16 PDT 2009,NO_QUERY,rosieroo30,"['brunnarae', 'know', 'right', 'get', 'stuff', 'ny', 'figure', 'ou', 'shirt']"
0,1995406815,Mon Jun 01 13:26:28 PDT 2009,NO_QUERY,n00dlez,"['crave', 'anchor', 'httptumblrcomxsqxave']"
4,1833423031,Sun May 17 23:14:18 PDT 2009,NO_QUERY,LdyDisney,"['ok', 'bed', 'night', 'sweets', 'poor']"
0,2007089997,Tue Jun 02 12:07:54 PDT 2009,NO_QUERY,gentlyferal,"['trouble', 'w', 'tweetgrid', 'anybody', 'recommend', 'twitter', 'pp', 'support', 'group', 'loins', 'tweetdeck']"
0,1678027324,Sat May 02 05:10:41 PDT 2009,NO_QUERY,ubersqueak,"['bed', 'break', 'head', 'bore']"
0,2247885845,Fri Jun 19 19:46:30 PDT 2009,NO_QUERY,Megami,"['rent', 'catch', 'stupid', 'train', 'cross']"
4,1883223032,Fri May 22 08:12:21 PDT 2009,NO_QUERY,bernajlis,"['carlosmic', 'quote', 'notebookquot', 'move', 'tear', 'judge', 'know', 'better']"
4,1994253168,Mon Jun 01 11:39:05 PDT 2009,NO_QUERY,RayYo,"['theleahface', 'know', 'go', 'sunday']"
0,2297001928,Tue Jun 23 09:54:18 PDT 2009,NO_QUERY,stephanieolney,"['mon', 'ask', 'work', 'frisco', 'sure']"
4,2056574418,Sat Jun 06 11:23:43 PDT 2009,NO_QUERY,vivalaemily,"['chocolate', 'cream', 'frappucion', 'starbucks', 'win']"
4,1999647110,Mon Jun 01 20:34:47 PDT 2009,NO_QUERY,Bball_Track,"['taylor', 'swift', 'music', 'video', 'belong', 'seriousslllyy', 'amaze', 'love', 'go', 'bed', 'latelatee']"
0,1997510726,Mon Jun 01 16:58:47 PDT 2009,NO_QUERY,gurskyman,"['new', 'video', 'subscription', 'box', 'happen', 'fan']"
0,1978340250,Sat May 30 23:04:17 PDT 2009,NO_QUERY,TheFid2,"['want', 'run', 'beer', 'time', 'shop', 'game', 'nearly', 'drink', 'tonight']"
0,1470113860,Tue Apr 07 08:23:19 PDT 2009,NO_QUERY,Us_Blog,"['journalism', 'definitely', 'order', 'day']"
4,1792719750,Thu May 14 00:01:13 PDT 2009,NO_QUERY,baobinga,"['tromusic', 'hit', 'away', 'til', 'monday', 'biggups']"
0,2062190033,Sat Jun 06 22:33:37 PDT 2009,NO_QUERY,_kwaz,"['bdeugenio', 'miss', 'ones', 'post']"
0,1983837133,Sun May 31 13:55:59 PDT 2009,NO_QUERY,forgetfulme,['rain']
4,1984665186,Sun May 31 15:33:32 PDT 2009,NO_QUERY,AlexiaRamirez,"['excite', 'new', 'moon', 'trailer', 'love', 'robert', 'atkinson']"
4,1827633959,Sun May 17 11:07:25 PDT 2009,NO_QUERY,lacippo,"['tom', 'background', 'personal', 'avatarlets', 'celebrate', 'delongeday']"
0,1793900824,Thu May 14 04:21:27 PDT 2009,NO_QUERY,Appollonia28,"['gigimaguire', 'love', 'gig', 'wish', 'day']"
4,2178811642,Mon Jun 15 08:14:19 PDT 2009,NO_QUERY,Hetty4Christ,"['roberttutsky', 'know', 'smile', 'dayton', 'bless', 'dear', 'friend']"
0,2065419751,Sun Jun 07 08:33:28 PDT 2009,NO_QUERY,morlab,"['leave', 'mexico', 'sad']"
0,2001170808,Tue Jun 02 00:03:03 PDT 2009,NO_QUERY,rochell3,"['english', 'assignmenthomework']"
0,1468721472,Tue Apr 07 03:22:02 PDT 2009,NO_QUERY,LanieFuller,"['pglaf', 'sure', 'anymore']"
0,2261900639,Sat Jun 20 21:32:24 PDT 2009,NO_QUERY,n_artz,"['miss', 'like']"
0,2239538202,Fri Jun 19 08:39:58 PDT 2009,NO_QUERY,darlenedukes,"['chill', 'home', 'break', 'baby', 'toe', 'painful']"
0,1679407329,Sat May 02 09:16:49 PDT 2009,NO_QUERY,ash_mcloone,"['wish', 'go', 'walk', 'today', 'instead']"
0,1968663118,Fri May 29 21:55:44 PDT 2009,NO_QUERY,pixelsrzen,"['ff', 'fail', 'spell', 'tonight', 'follow', 'buddhist', 'kristinhersh']"
4,1823819219,Sat May 16 23:05:10 PDT 2009,NO_QUERY,iraveesh,"['elvisds', 'elections', 'exam', 'expect', 'man', 'outcome', 'horrendous', 'ill', 'yeah', 'kinds', 'surprise']"
0,2234061574,Thu Jun 18 22:21:41 PDT 2009,NO_QUERY,philsbury,"['train', 'bed']"
4,2017439863,Wed Jun 03 08:23:38 PDT 2009,NO_QUERY,jvvw,"['guyweb', 'plan', 'date', 'announce', 'publicly']"
4,1968047440,Fri May 29 20:39:53 PDT 2009,NO_QUERY,pinkielarue,"['seller', 'seller', 'oh', 'friday', 'night', 'probably', 'go', 'log', 'avoid', 'raise']"
4,1750893807,Sat May 09 18:10:24 PDT 2009,NO_QUERY,mrradman,"['go', 'lumberjack', 'party']"
4,2053406143,Sat Jun 06 04:26:30 PDT 2009,NO_QUERY,Jayme1988,"['late', 'followfriday', 'markrosenbauer', 'thank', 'good', 'maroon']"
4,1971889942,Sat May 30 08:07:00 PDT 2009,NO_QUERY,AK47M,"['plant', 'play', 'midnight', 'football', 'gun', 'tonight']"
4,2061937745,Sat Jun 06 21:57:25 PDT 2009,NO_QUERY,dopechickjen,"['study', 'ogg', 'yes', 'bed', 'fight', 'scream', 'wrong', 'cut', 'right', 'boy', 'lmaooo']"
4,1882523383,Fri May 22 07:01:36 PDT 2009,NO_QUERY,MichelleinTally,"['mitchonseminole', 'watermelons']"
0,2283499100,Mon Jun 22 12:42:17 PDT 2009,NO_QUERY,Rani_Vampyress,"['go', 'followers', 'felt', 'important', 'hours']"
0,2004043769,Tue Jun 02 07:34:30 PDT 2009,NO_QUERY,jaytay,"['searchforn', 'get', 'clue', 'phone', 'near']"
0,2283236186,Mon Jun 22 12:22:27 PDT 2009,NO_QUERY,SherylAquino,"['armellenadeige', 'bothnia', 'kristinabadwah', 'miss', 'gun', 'congress', 'unna', 'depression', 'u']"
0,1551795265,Sat Apr 18 09:59:43 PDT 2009,NO_QUERY,bobby_b,"['bite', 'bullet', 'reform', 'hard', 'drive', 'reload', 'family', 'desktop', 'virus', 'screw', 'repair']"
4,2014224235,Wed Jun 03 00:50:19 PDT 2009,NO_QUERY,regulate2,"['boy', 'boy', 'emma', 'ass', 'holly', 'morrow']"
4,1548726748,Fri Apr 17 21:47:12 PDT 2009,NO_QUERY,StephanieLynn07,"['httptwitpiccomilu', 'ahahah', 'dont', 'think', 'good', 'doubt', 'people', 'buy', 'stuff', 'thank', 'compliment']"
4,1976982867,Sat May 30 19:46:40 PDT 2009,NO_QUERY,SandwichINK,"['tinafightsfire', 'thank']"
0,2243293074,Fri Jun 19 13:15:55 PDT 2009,NO_QUERY,_music_is_life_,"['love', 'palm', 'beach', 'hot', 'cloudy', 'suck', 'wish', 'stay', 'forever', 'move']"
4,2053970192,Sat Jun 06 06:13:04 PDT 2009,NO_QUERY,clairecuzzolin,"['foooollllll', 'weekend']"
0,2225933218,Thu Jun 18 11:19:35 PDT 2009,NO_QUERY,PeteLWoods,"['kristilala', 'dislike', 'drama', 'school', 'people', 'egg', 'pride', 'get', 'way']"
0,1573940918,Tue Apr 21 03:34:21 PDT 2009,NO_QUERY,MightyThack,"['wish', 'knee', 'fix', 'snowboard']"
0,1977114209,Sat May 30 20:08:10 PDT 2009,NO_QUERY,braindumb,"['dont', 'know']"
0,2187723129,Mon Jun 15 20:42:26 PDT 2009,NO_QUERY,iamshanemorris,"['lloyd', 'favorite', 'lipgloss', 'discontinue', 'feel', 'pain']"
4,1994719885,Mon Jun 01 12:21:08 PDT 2009,NO_QUERY,xxbiancaa,"['sophiesayswhat', 'wait', 'till', 'july', 'xomalese', 'come', 'london', 'lisa']"
0,2182982202,Mon Jun 15 13:53:30 PDT 2009,NO_QUERY,martinyka,"['iowa', 'listen', 'song', 'cry', 'miss', 'show', 'findwhen', 'different', 'worlds', 'collide']"
0,2015444579,Wed Jun 03 04:40:54 PDT 2009,NO_QUERY,HabibaLOLA,"['wish', 'live', 'beach', 'funny']"
4,1969175293,Fri May 29 23:14:14 PDT 2009,NO_QUERY,courtneyisabamf,"['dannygokey', 'need', 'ride', 'home', 'come', 'pick']"
0,1825131484,Sun May 17 04:29:07 PDT 2009,NO_QUERY,BeccaxVipx,"['sugarghc', 'finish', 'bow', 'night', 'read', 'u', 'headache', 'u', 'ok']"
0,1753002941,Sat May 09 23:45:33 PDT 2009,NO_QUERY,sydstarrr,"['finally', 'home', 'extra', 'sick', 'pretty', 'sweet', 'ride', 'whatevergoodnight']"
0,1980998615,Sun May 31 08:10:45 PDT 2009,NO_QUERY,megano16,"['donna', 'yard', 'work', 'fun', 'hot', 'outside']"
0,2050438539,Fri Jun 05 18:40:11 PDT 2009,NO_QUERY,whiteblouse,"['fashionistachik', 'yesstill', 'funny', 'feel', 'throat']"
4,2191389927,Tue Jun 16 05:10:23 PDT 2009,NO_QUERY,Suzy_Jo,"['ukpodcast', 'finally', 'able', 'enjoy', 'interview', 'far', 'great', 'thank']"
4,1825884594,Sun May 17 07:07:22 PDT 2009,NO_QUERY,th3lly,"['syntheticseason', 'beautiful', 'draw', 'ah', 'x']"
0,1563447016,Sun Apr 19 22:52:28 PDT 2009,NO_QUERY,rachael_ann,"['slowly', 'start', 'feel', 'better', 'get', 'cold', 'foot', 'fro', 'night', 'sad', 'weekend']"
0,2221884006,Thu Jun 18 06:09:28 PDT 2009,NO_QUERY,ssshhh_dolface,"['bore', 'joe', 'rat', 'water', 'xxx']"
0,2262451861,Sat Jun 20 22:32:19 PDT 2009,NO_QUERY,jstudios,"['feel', 'sick', 'quotlittle', 'cupcakesquot', 'play', 'iii', 'help']"
0,2061688214,Sat Jun 06 21:23:52 PDT 2009,NO_QUERY,arttherapy2heal,"['ugh', 'forget', 'eat', 'rest', 'bed', 'put', 'hour', 'late', 'bed']"
0,1967169425,Fri May 29 19:05:51 PDT 2009,NO_QUERY,renae050265,"['work', 'today', 'hang', 'beg', 'work', 'morning', 'weekend', 'rest']"
4,2002114609,Tue Jun 02 03:11:23 PDT 2009,NO_QUERY,steph_davies,"['trishababycakes', 'problem']"
4,2176988883,Mon Jun 15 05:12:36 PDT 2009,NO_QUERY,janiecwales,"['wollemipine', 'good', 'night', 'sleep', 'good', 'day', 'tomorrow']"
0,2254411211,Sat Jun 20 09:42:26 PDT 2009,NO_QUERY,hothotbangbang,"['sleep', 'longer', 'cruel', 'world']"
0,2230928701,Thu Jun 18 17:48:21 PDT 2009,NO_QUERY,strawz,"['job', 'bore', 'death']"
4,2014589289,Wed Jun 03 02:01:58 PDT 2009,NO_QUERY,Kathkathkathy,"['bmolko', 'ahahah', 'mind', 'go', 'straight', 'gutter', 'lovely', 'someday']"
0,1557454217,Sun Apr 19 04:12:49 PDT 2009,NO_QUERY,aaronpow,"['total', 'mess', 'trust', 'clot', 'things']"
4,2063031247,Sun Jun 07 01:07:34 PDT 2009,NO_QUERY,rey_z,"['richardsonmatt', 'ooh', 'bill', 'buy', 'present']"
0,2202398900,Tue Jun 16 21:43:48 PDT 2009,NO_QUERY,suborbitcom,"['bah', 'clearly', 'june', 'th', 'sign', 'phone', 'os']"
4,2061652672,Sat Jun 06 21:19:15 PDT 2009,NO_QUERY,_Xariah_,"['iamspectacular', 'hata', 'scratch', 'scratch', 'hut', 'fine']"
0,1686353057,Sun May 03 05:02:53 PDT 2009,NO_QUERY,wampykitty,"['nerve', 'tom', 'letter', 'damn', 'random', 'go', 'riot', 'time', 'interntzless']"
0,2233745102,Thu Jun 18 21:50:00 PDT 2009,NO_QUERY,DMBwine,"['picture', 'green', 'face', 'blue', 'amp', 'w']"
